RID,POSTED_BY,BHK_NO,SQUARE_FT,BATH,BALCONY,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,Label,results
A2BNRUNT2X918E,Dealer,3 BHK,1099.8680160000001,3.0,2,"Keshav Nagar,Pune",27.16726,75.70950500000001,75.0,0,0
ARNC9KAJ5WPQG,Dealer,2 BHK,1585.144928,2.0,2,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,70.0,1,1
A18QBXDXQHMS66,Builder,2 BHK,509.8039216,2.0,1,"Viyyoor,Thrissur",10.52,76.21,20.8,0,0
ANSA83I0WOUR2,Dealer,2 BHK,800.0,2.0,2,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,24.0,1,1
A1V1EP514B5H7Y,Dealer,4 BHK,900.0321439999999,3.0,0,"Mansarovar Extension,Jaipur",26.8626,75.7633,28.0,1,1
A2RX8BAPQ2Y8VD,Dealer,5 BHK,905.714628,3.0,2,"Balkum,Maharashtra",19.222101000000002,72.988231,75.6,0,0
A2OOQ59V7YWYL1,Dealer,3 BHK,1135.099043,3.0,3,"Sector-120 Noida,Noida",28.585757,77.396668,51.0,1,1
A1SWSA9OI438RP,Dealer,2 BHK,1275.28584,2.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,43.5,0,0
A3RBTKH8OI4X6X,Dealer,5 BHK,745.8912769,3.0,3,"Sohna,Gurgaon",28.25,77.07,23.6,0,0
A332T7LVFZZ2O2,Dealer,2 BHK,1338.0558839999999,2.0,2,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000002,76.772816,34.0,1,1
A30KIP8VOIACNI,Dealer,1 BHK,1734.7901510000002,1.0,3,"Khar West,Maharashtra",19.0705,72.8309,570.0,1,1
A3SO8RUBJ6OOK3,Dealer,4 BHK,1249.296567,3.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,44.4,0,0
A1GQSBLU2QXDC9,Owner,3 BHK,597.0149253999999,3.0,3,"Puzhal,Chennai",13.164321,80.196634,30.0,1,1
ACD4ORBZEJV6,Dealer,3 BHK,1805.257813,3.0,1,"Hosur Road,Bangalore",12.752264,77.45273900000001,160.0,0,0
A1T9OQ8JQC34PT,Dealer,3 BHK,1589.1513929999999,3.0,2,"Hadapsar,Pune",18.49667,73.94167,150.0,1,1
A23JXMWJLCETEC,Dealer,2 BHK,1100.41841,2.0,2,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,26.3,0,0
A2BZ1C22HCVO9G,Dealer,7 BHK,1167.334924,9.0,2,"Kandivali (East),Mumbai",19.1955,72.8728,230.0,1,1
A2AF8MMVBDU8YX,Owner,2 BHK,1980.1980199999998,2.0,2,"Sector-45 Karnal,Karnal",29.731906,76.975729,42.0,0,0
A2GAO2M7Y8U06H,Owner,3 BHK,1315.097317,2.0,1,"Sector 10,Sonipat",28.990399,77.059442,50.0,1,1
A18F09Z2RJ2C5K,Dealer,3 BHK,1349.831271,3.0,3,"Bhopura,Ghaziabad",28.698133000000002,77.335746,36.0,0,0
A31JPNHS8Y3G40,Dealer,5 BHK,1983.077737,2.0,0,"Sector-54 Gurgaon,Gurgaon",28.440728000000004,77.114195,300.0,1,1
A49DOVGSBWUJ8,Dealer,4 BHK,1183.453905,3.0,2,"Sector-75 Noida,Noida",28.576117,77.382136,63.8,0,0
A3F69HNLEEWH11,Owner,2 BHK,749.7273719,2.0,1,"SAI BABA TEMPLE,Anand",22.414402,72.90369,27.5,1,1
A2YO8731SKDKLL,Dealer,4 BHK,1250.0,2.0,1,"Sector 1 HSR Layout,Bangalore",12.91,77.64,45.0,1,1
A21U4DR8M6I9QN,Dealer,1 BHK,650.026001,1.0,1,"Kapurbawadi,Maharashtra",18.96,72.82,75.0,0,0
